Arrest Date,Time,Area Name,Age,Sex Code,Descent Code,Arrest Type Code,Charge Description,lat,long,disp_0.5_mile,disp_1_mile,school_0.5_mile,school_1_mile
2016-04-05,1910.0,Olympic,28,M,B,F,possession marijuana for sale,34.0454,-118.3145,0,2,2,12
2016-04-06,1450.0,Wilshire,42,M,B,F,transport/sell/furnish/etc marijuana,34.05,-118.3717,0,1,2,4
2016-04-06,1100.0,Pacific,20,M,H,F,possession marijuana for sale,33.9599,-118.3805,0,2,0,3
2016-04-06,1345.0,Rampart,34,M,H,F,possession marijuana for sale,34.0596,-118.2749,2,3,9,30
2016-04-06,400.0,Pacific,49,M,H,M,possess 28.5 grams or less of marijuana**,33.989,-118.4599,1,2,1,5
2016-04-06,1340.0,West Valley,29,M,H,M,possess 28.5 grams or less of marijuana**,34.1876,-118.5386,0,0,1,6
2016-04-06,1930.0,West LA,35,M,W,F,transport/sell/furnish/etc marijuana,34.0477,-118.448,0,4,1,4
2016-04-06,1100.0,Pacific,23,F,B,F,possession marijuana for sale,33.9599,-118.3805,0,2,0,3
2016-04-06,1100.0,Pacific,48,M,O,F,possession marijuana for sale,33.9599,-118.3805,0,2,0,3
2016-04-06,1100.0,Pacific,23,M,H,F,possession marijuana for sale,33.9599,-118.3805,0,2,0,3
2016-04-06,1830.0,Pacific,34,M,W,I,possess 28.5 grams or less of marijuana,33.9933,-118.4765,1,4,1,3
2016-04-07,1100.0,Central,46,M,H,F,transport/sell/furnish/etc marijuana,34.0491,-118.2558,4,14,2,12
2016-04-07,1100.0,Central,42,M,H,F,transport/sell/furnish/etc marijuana,34.0491,-118.2558,4,14,2,12
2016-04-08,1045.0,Northeast,16,M,H,F,possession marijuana for sale,34.1152,-118.1991,0,1,5,11
2016-04-08,1045.0,Van Nuys,22,M,H,M,poss of more than 28.5 grams of marijuana,34.1827,-118.4465,0,1,2,8
2016-04-08,2030.0,Harbor,26,M,O,F,transport/sell/furnish/etc marijuana,33.7433,-118.2945,0,0,3,9
2016-04-10,1600.0,Pacific,20,M,H,F,possession marijuana for sale,34.0038,-118.4336,0,1,2,8
2016-04-10,900.0,West LA,51,M,B,M,poss of more than 28.5 grams of marijuana,34.0391,-118.4397,4,6,0,5
2016-04-10,725.0,77th Street,24,M,B,M,give/transport/etc < 28.5 grams marijuana,33.9969,-118.3089,0,2,2,12
2016-04-11,1645.0,Newton,20,M,H,F,possession marijuana for sale,34.012,-118.2653,1,3,9,21
2016-04-11,1645.0,Newton,19,M,H,F,possession marijuana for sale,34.012,-118.2653,1,3,9,21
2016-04-13,250.0,West Valley,29,M,W,F,possession marijuana for sale,34.1866,-118.536,0,0,2,7
2016-04-13,2010.0,Newton,16,M,H,F,possession marijuana for sale,34.0039,-118.2717,1,2,4,19
2016-04-13,1155.0,Southeast,32,M,B,F,transport/sell/furnish/etc marijuana,33.9433,-118.2462,0,0,5,18
2016-04-13,1430.0,West LA,23,F,H,F,possession marijuana for sale,34.0495,-118.4387,1,5,1,4
2016-04-13,1430.0,West LA,25,F,H,F,possession marijuana for sale,34.0495,-118.4387,1,5,1,4
2016-04-13,1430.0,West LA,32,M,W,F,possession marijuana for sale,34.0495,-118.4387,1,5,1,4
2016-04-13,1430.0,West LA,25,M,O,F,possession marijuana for sale,34.0495,-118.4387,1,5,1,4
2016-04-13,1100.0,Hollenbeck,24,F,H,I,possess 28.5 grams or less of marijuana,34.0189,-118.1954,1,3,0,7
2016-04-13,2200.0,Pacific,27,F,B,M,possess 28.5 grams or less of marijuana**,33.988,-118.4703,1,3,1,5
2016-04-14,1215.0,Harbor,50,M,W,F,possession marijuana for sale,33.7369,-118.2804,0,0,2,6
2016-04-14,1315.0,Van Nuys,31,F,H,F,unlawfully plant/cultivate/etc marijuana,34.2103,-118.4629,1,1,2,9
2016-04-14,615.0,Northeast,49,M,W,F,unlawfully plant/cultivate/etc marijuana,34.13,-118.1896,0,0,2,8
2016-04-14,1700.0,Topanga,16,M,W,I,possess 28.5 grams or less of marijuana,34.2053,-118.648,0,0,2,3
2016-04-14,1420.0,Pacific,56,M,B,F,possession marijuana for sale,33.9843,-118.4643,1,1,1,5
2016-04-14,1830.0,Van Nuys,28,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1827,-118.4465,0,1,2,8
2016-04-14,1900.0,Van Nuys,30,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1827,-118.4465,0,1,2,8
2016-04-14,1730.0,West LA,29,M,B,M,possess 28.5 grams or less of marijuana,34.0459,-118.4507,0,2,1,4
2016-04-14,945.0,Van Nuys,28,M,H,F,transport/sell/furnish/etc marijuana,34.1847,-118.4487,0,1,4,7
2016-04-15,1815.0,Pacific,22,M,H,I,possess 28.5 grams or less of marijuana,33.988,-118.4703,1,3,1,5
2016-04-16,2140.0,Pacific,20,M,H,F,transport/sell/furnish/etc marijuana,33.9455,-118.3785,0,0,1,1
2016-04-16,2220.0,Newton,17,M,H,F,possession marijuana for sale,33.9966,-118.2652,0,0,7,16
2016-04-16,1600.0,77th Street,28,M,B,M,possess 28.5 grams or less of marijuana**,33.9591,-118.3112,0,1,1,6
2016-04-18,625.0,Pacific,52,M,B,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2016-04-18,1505.0,Central,30,M,B,F,possession marijuana for sale,34.0428,-118.2461,6,13,1,6
2016-04-18,1140.0,Northeast,18,M,H,F,possession marijuana for sale,34.1167,-118.2015,0,1,5,9
2016-04-19,45.0,Rampart,40,M,B,I,possess 28.5 grams or less of marijuana,34.0584,-118.281,2,4,9,30
2016-04-19,830.0,Rampart,40,M,B,M,possess 28.5 grams or less of marijuana**,34.0584,-118.281,2,4,9,30
2016-04-20,1830.0,Southeast,19,M,B,F,transport/sell/furnish/etc marijuana,33.9311,-118.2479,0,0,3,13
2016-04-20,1800.0,West LA,22,M,B,F,transport/sell/furnish/etc marijuana,34.0487,-118.3846,0,0,1,4
2016-04-20,1700.0,Harbor,21,F,H,F,possession marijuana for sale,33.7406,-118.2923,0,0,3,9
2016-04-20,1800.0,West LA,56,M,B,F,transport/sell/furnish/etc marijuana,34.0487,-118.3846,0,0,1,4
2016-04-20,1930.0,Hollywood,43,M,W,F,transport/sell/furnish/etc marijuana,34.0908,-118.3179,0,6,5,10
2016-04-20,1700.0,Harbor,32,M,H,F,possession marijuana for sale,33.7406,-118.2923,0,0,3,9
2016-04-20,2220.0,Foothill,21,M,H,F,transport/sell/furnish/etc marijuana,34.2627,-118.4347,0,0,1,5
2016-04-20,2220.0,Foothill,27,M,H,F,possession marijuana for sale,34.2648,-118.4385,0,0,3,6
2016-04-20,1930.0,Hollywood,24,M,W,F,transport/sell/furnish/etc marijuana,34.0908,-118.3179,0,6,5,10
2016-04-20,1530.0,Foothill,22,M,H,F,transport/sell/furnish/etc marijuana,34.2785,-118.4051,0,0,3,8
2016-04-20,1640.0,Newton,32,M,B,F,possession marijuana for sale,33.9981,-118.2697,0,1,5,18
2016-04-20,1620.0,Northeast,20,M,H,F,possession marijuana for sale,34.1032,-118.224,0,0,1,4
2016-04-20,1800.0,West LA,30,M,B,I,possess 28.5 grams or less of marijuana,34.0487,-118.3856,0,0,1,4
2016-04-20,1800.0,West LA,33,M,B,I,possess 28.5 grams or less of marijuana,34.0487,-118.3856,0,0,1,4
2016-04-20,2300.0,Pacific,30,M,B,I,possess 28.5 grams or less of marijuana,33.9857,-118.4435,1,1,0,4
2016-04-20,1045.0,Hollenbeck,18,M,H,M,minor poss < 28.5 grams marijuana/school,34.0239,-118.2034,2,4,3,15
2016-04-21,1500.0,West Valley,16,M,H,M,poss of more than 28.5 grams of marijuana,34.2138,-118.5426,0,0,3,8
2016-04-21,2315.0,Southwest,27,M,B,F,possession marijuana for sale,34.0023,-118.3311,0,0,2,11
2016-04-21,1935.0,77th Street,42,M,B,F,transport/sell/furnish/etc marijuana,33.9807,-118.3265,0,1,3,11
2016-04-21,1330.0,Pacific,51,F,O,F,possession marijuana for sale,33.942,-118.4095,0,0,0,0
2016-04-21,2220.0,Hollywood,29,M,W,I,possess 28.5 grams or less of marijuana,34.1016,-118.3333,2,2,2,5
2016-04-21,815.0,Central,47,M,B,M,possess 28.5 grams or less of marijuana**,34.0455,-118.2452,4,10,0,5
2016-04-21,30.0,Newton,20,M,H,F,possession marijuana for sale,33.996,-118.2521,0,0,3,16
2016-04-21,830.0,Rampart,34,M,H,I,possess 28.5 grams or less of marijuana,34.0729,-118.2803,1,4,6,20
2016-04-22,1820.0,Southeast,33,M,B,F,possession marijuana for sale,33.9297,-118.2335,0,0,2,8
2016-04-22,1455.0,Hollywood,22,M,B,F,possession marijuana for sale,34.1006,-118.3417,0,5,2,4
2016-04-22,1100.0,N Hollywood,37,M,B,F,transport/sell/furnish/etc marijuana,34.1673,-118.3816,3,4,3,7
2016-04-22,1130.0,Van Nuys,63,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1903,-118.4574,0,1,3,9
2016-04-22,1245.0,Pacific,30,M,H,F,possession marijuana for sale,33.944,-118.4073,0,1,0,0
2016-04-22,1100.0,Harbor,15,M,H,F,possession marijuana for sale,33.7234,-118.299,0,0,3,8
2016-04-23,1625.0,Wilshire,23,M,B,F,transport/sell/furnish/etc marijuana,34.0459,-118.3374,0,2,1,8
2016-04-23,1435.0,Southeast,49,M,B,F,possession marijuana for sale,33.944,-118.2367,0,0,4,17
2016-04-25,1835.0,Central,34,M,B,F,transport/sell/furnish/etc marijuana,34.0615,-118.2412,0,1,2,8
2016-04-25,1830.0,Central,47,M,B,F,furnishing marijuana to minor over 14 yrs,34.0558,-118.24,0,2,1,7
2016-04-26,40.0,Pacific,67,M,O,F,unlawfully plant/cultivate/etc marijuana,33.944,-118.4073,0,1,0,0
2016-04-26,1220.0,Pacific,59,M,W,F,unlawfully plant/cultivate/etc marijuana,33.942,-118.4095,0,0,0,0
2016-04-26,1230.0,Southeast,36,M,H,F,possession marijuana for sale,33.9572,-118.2695,0,1,5,17
2016-04-27,2150.0,Foothill,23,M,H,F,transport/sell/furnish/etc marijuana,34.2745,-118.431,0,1,1,8
2016-04-27,2150.0,Foothill,29,F,H,F,transport/sell/furnish/etc marijuana,34.2745,-118.431,0,1,1,8
2016-04-27,230.0,Rampart,21,M,H,M,possess 28.5 grams or less of marijuana**,34.0856,-118.2868,0,3,3,13
2016-04-27,1430.0,Pacific,34,M,H,F,transport/sell/furnish/etc marijuana,33.9913,-118.4775,1,4,1,2
2016-04-27,1430.0,Pacific,51,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.4765,1,4,1,3
2016-04-28,2100.0,Hollywood,23,M,O,F,transport/sell/furnish/etc marijuana,34.0998,-118.3282,2,2,1,11
2016-04-28,2100.0,Mission,41,M,H,F,transport/sell/furnish/etc marijuana,34.2319,-118.4676,0,0,3,14
2016-04-28,2100.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.0998,-118.3282,2,2,1,11
2016-04-28,105.0,Central,26,M,B,F,transport/sell/furnish/etc marijuana,34.0481,-118.2507,7,12,2,9
2016-04-28,33.0,Newton,30,M,H,F,possession marijuana for sale,34.0114,-118.2624,0,3,8,22
2016-04-28,240.0,77th Street,25,M,B,F,possession marijuana for sale,33.9708,-118.2783,0,1,2,13
2016-04-28,1750.0,77th Street,19,M,H,F,transport/sell/furnish/etc marijuana,33.9852,-118.3463,0,0,1,4
2016-04-28,1415.0,West LA,18,M,H,F,possession marijuana for sale,34.0349,-118.3893,1,2,3,5
2016-04-29,1550.0,Wilshire,30,M,B,M,poss of more than 28.5 grams of marijuana,34.0434,-118.3418,1,2,1,8
2016-04-29,1615.0,Pacific,20,M,H,F,transport/sell/furnish/etc marijuana,33.9901,-118.4764,1,3,1,2
2016-04-29,1515.0,Pacific,39,M,W,F,transport/sell/furnish/etc marijuana,33.994,-118.4798,1,4,1,2
2016-04-29,1515.0,Pacific,38,M,B,F,transport/sell/furnish/etc marijuana,33.994,-118.4798,1,4,1,2
2016-04-29,1740.0,Pacific,20,M,H,F,transport/sell/furnish/etc marijuana,33.9875,-118.4741,1,2,1,3
2016-04-29,1930.0,Hollywood,30,M,B,F,possession marijuana for sale,34.1016,-118.3387,0,5,2,4
2016-04-29,2140.0,Hollywood,23,M,W,F,transport/sell/furnish/etc marijuana,34.1016,-118.3325,2,2,2,5
2016-04-29,1640.0,Pacific,26,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.4765,1,4,1,3
2016-04-29,1645.0,Pacific,39,M,B,F,transport/sell/furnish/etc marijuana,33.9896,-118.4759,1,3,1,3
2016-04-30,830.0,Hollywood,56,M,W,F,possession marijuana for sale,34.098,-118.3452,1,4,2,5
2016-05-01,1115.0,Central,52,M,B,F,possession marijuana for sale,34.0449,-118.2458,6,12,0,5
2016-05-01,615.0,Hollywood,25,M,B,F,transport/sell/furnish/etc marijuana,34.0998,-118.3211,2,3,6,10
2016-05-01,1530.0,Rampart,21,M,H,I,possess 28.5 grams or less of marijuana,34.0501,-118.2686,0,10,7,20
2016-05-01,1135.0,West Valley,32,F,H,I,possess 28.5 grams or less of marijuana,34.18,-118.536,0,0,1,7
2016-05-02,1430.0,Pacific,16,M,H,I,possess 28.5 grams or less of marijuana,33.9969,-118.464,2,3,2,6
2016-05-02,120.0,Hollywood,44,M,W,F,transport/sell/furnish/etc marijuana,34.1,-118.3113,1,6,5,10
2016-05-03,1430.0,Central,23,M,H,M,possess 28.5 grams or less of marijuana,34.0488,-118.2483,5,10,0,8
2016-05-04,2030.0,Hollywood,21,M,H,I,possess 28.5 grams or less of marijuana,34.1016,-118.3433,0,5,1,4
2016-05-04,2245.0,Harbor,32,M,W,M,possess 28.5 grams or less of marijuana**,33.7315,-118.2879,0,0,3,7
2016-05-04,910.0,Southwest,27,M,H,F,possession marijuana for sale,34.0326,-118.3428,0,3,1,7
2016-05-04,1500.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3374,0,5,2,5
2016-05-04,1530.0,Northeast,28,M,W,F,possession marijuana for sale,34.1071,-118.2509,0,0,2,10
2016-05-04,1430.0,West LA,32,F,W,F,possession marijuana for sale,34.0473,-118.4206,0,3,0,2
2016-05-05,1805.0,Pacific,32,M,B,F,transport/sell/furnish/etc marijuana,33.9958,-118.4815,1,4,0,1
2016-05-06,1130.0,Newton,33,M,B,M,possess 28.5 grams or less of marijuana**,34.0035,-118.2691,0,2,4,22
2016-05-06,1130.0,Newton,31,M,B,M,possess 28.5 grams or less of marijuana**,33.9966,-118.2652,0,0,7,16
2016-05-06,1600.0,Olympic,22,M,H,I,possess 28.5 grams or less of marijuana,34.0672,-118.3091,0,1,2,11
2016-05-06,1830.0,Southeast,40,M,B,M,possess 28.5 grams or less of marijuana**,33.9401,-118.2761,2,2,2,16
2016-05-06,2055.0,Hollywood,23,M,O,I,possess 28.5 grams or less of marijuana,34.1034,-118.3325,2,2,1,3
2016-05-06,1500.0,Van Nuys,35,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2103,-118.4529,0,1,2,8
2016-05-06,1500.0,Van Nuys,24,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2103,-118.4529,0,1,2,8
2016-05-06,1315.0,Van Nuys,32,M,W,F,possession marijuana for sale,34.2103,-118.4529,0,1,2,8
2016-05-06,1500.0,Van Nuys,37,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2103,-118.4529,0,1,2,8
2016-05-06,1315.0,Van Nuys,37,M,O,F,possession marijuana for sale,34.2103,-118.4529,0,1,2,8
2016-05-07,2330.0,West LA,26,F,W,F,possession marijuana for sale,34.0542,-118.3806,0,0,0,4
2016-05-07,2330.0,West LA,34,M,O,F,possession marijuana for sale,34.0542,-118.3806,0,0,0,4
2016-05-07,2120.0,Wilshire,22,M,H,M,poss of more than 28.5 grams of marijuana,34.0464,-118.3338,0,2,2,10
2016-05-08,1900.0,Pacific,27,M,B,F,transport/sell/furnish/etc marijuana,33.9887,-118.4721,1,3,1,4
2016-05-08,2130.0,Northeast,25,M,H,F,possession marijuana for sale,34.1227,-118.2233,0,1,2,4
2016-05-09,1450.0,Northeast,46,M,H,M,possess 28.5 grams or less of marijuana,34.1382,-118.1874,0,0,0,3
2016-05-09,2030.0,Southwest,47,M,B,F,possession marijuana for sale,34.0073,-118.3013,0,1,3,15
2016-05-09,1325.0,Central,50,M,B,F,possession marijuana for sale,34.0442,-118.2439,4,11,0,5
2016-05-09,830.0,Pacific,35,M,H,F,transport/sell/furnish/etc marijuana,33.9976,-118.467,3,4,2,4
2016-05-09,1850.0,77th Street,35,M,W,F,transport/sell/furnish/etc marijuana,33.9883,-118.2827,0,0,3,14
2016-05-09,2240.0,Rampart,16,M,H,I,possess 28.5 grams or less of marijuana,34.0596,-118.2749,2,3,9,30
2016-05-10,1705.0,Olympic,45,M,W,F,transport/sell/furnish/etc marijuana,34.0632,-118.2831,1,4,11,31
2016-05-10,1830.0,Olympic,40,F,B,F,transport/sell/furnish/etc marijuana,34.04,-118.3133,1,1,4,12
2016-05-10,1325.0,Northeast,35,M,W,F,transport/sell/furnish/etc marijuana,34.0858,-118.2599,0,1,4,7
2016-05-10,730.0,Olympic,36,M,H,M,poss of more than 28.5 grams of marijuana,34.0636,-118.296,0,1,5,25
2016-05-11,2020.0,West LA,25,M,B,M,possess 28.5 grams or less of marijuana**,34.0665,-118.4704,0,0,0,0
2016-05-11,2030.0,Hollywood,24,M,H,I,possess 28.5 grams or less of marijuana,34.0885,-118.3092,3,6,2,12
2016-05-11,2110.0,Pacific,20,M,H,F,possession marijuana for sale,33.9947,-118.4805,1,4,0,2
2016-05-11,1820.0,Southeast,23,M,B,F,possession marijuana for sale,33.9358,-118.25,0,0,5,16
2016-05-11,2000.0,Foothill,41,M,O,F,possession marijuana for sale,34.2275,-118.381,0,1,0,4
2016-05-11,1825.0,Southeast,44,M,B,F,transport/sell/furnish/etc marijuana,33.9398,-118.2611,0,1,3,20
2016-05-11,1630.0,Southeast,33,M,B,F,possession marijuana for sale,33.9374,-118.2739,1,2,4,15
2016-05-11,1630.0,Southeast,38,M,B,F,possession marijuana for sale,33.9374,-118.2739,1,2,4,15
2016-05-11,1820.0,Southeast,34,M,B,F,possession marijuana for sale,33.9358,-118.25,0,0,5,16
2016-05-11,1140.0,Southwest,29,M,W,F,unlawfully plant/cultivate/etc marijuana,34.0212,-118.3189,1,1,3,12
2016-05-11,915.0,Wilshire,51,M,B,F,transport/sell/furnish/etc marijuana,34.0412,-118.3528,2,4,2,6
2016-05-11,1315.0,Newton,18,M,H,F,possession marijuana for sale,33.9984,-118.2696,0,1,5,20
2016-05-12,1915.0,Southwest,30,M,B,F,transport/sell/furnish/etc marijuana,34.0098,-118.3351,0,0,1,8
2016-05-12,1945.0,Harbor,23,M,H,F,possession marijuana for sale,33.7753,-118.2456,0,0,0,1
2016-05-12,2310.0,Hollenbeck,36,M,H,M,possess 28.5 grams or less of marijuana,34.0685,-118.223,1,2,3,8
2016-05-12,650.0,Central,33,M,H,M,poss of more than 28.5 grams of marijuana,34.0524,-118.2342,0,2,1,6
2016-05-12,1735.0,Van Nuys,57,M,H,F,transport/sell/furnish/etc marijuana,34.1976,-118.4574,0,0,2,11
2016-05-12,1215.0,Newton,26,M,H,F,possession marijuana for sale,34.0082,-118.2698,1,3,4,23
2016-05-13,1935.0,Pacific,23,M,H,F,possession marijuana for sale,33.9874,-118.472,1,2,1,4
2016-05-13,20.0,Rampart,32,M,B,F,transport/sell/furnish/etc marijuana,34.0601,-118.2761,2,3,6,31
2016-05-13,1600.0,Hollywood,27,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.331,2,2,1,8
2016-05-13,1720.0,Hollywood,19,M,H,F,transport/sell/furnish/etc marijuana,34.1006,-118.3417,0,5,2,4
2016-05-13,1715.0,Hollywood,42,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,2,2,2,5
2016-05-13,1600.0,Hollywood,23,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.331,2,2,1,8
2016-05-13,1815.0,Hollywood,39,M,H,F,transport/sell/furnish/etc marijuana,34.1016,-118.3374,0,5,2,5
2016-05-13,1450.0,Hollywood,32,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3361,0,4,2,5
2016-05-13,1330.0,Pacific,19,M,B,F,transport/sell/furnish/etc marijuana,33.988,-118.4703,1,3,1,5
2016-05-13,1755.0,Pacific,21,M,B,I,possess 28.5 grams or less of marijuana,33.9875,-118.4741,1,2,1,3
2016-05-14,100.0,Hollywood,35,M,B,F,possession marijuana for sale,34.0997,-118.3338,2,4,2,5
2016-05-15,2330.0,Olympic,44,M,H,F,transport/sell/furnish/etc marijuana,34.04,-118.3003,1,2,2,11
2016-05-15,150.0,Pacific,19,F,B,I,possess 28.5 grams or less of marijuana,33.988,-118.4703,1,3,1,5
2016-05-17,1725.0,Pacific,24,M,B,F,transport/sell/furnish/etc marijuana,33.9875,-118.4741,1,2,1,3
2016-05-17,1520.0,Pacific,30,M,W,F,transport/sell/furnish/etc marijuana,33.9864,-118.4732,1,2,1,3
2016-05-17,1520.0,Pacific,21,M,W,F,transport/sell/furnish/etc marijuana,33.9864,-118.4732,1,2,1,3
2016-05-17,45.0,Harbor,19,M,W,M,possess 28.5 grams or less of marijuana**,33.7243,-118.2924,0,0,3,9
2016-05-17,1410.0,Pacific,58,M,B,F,transport/sell/furnish/etc marijuana,33.997,-118.4761,1,4,1,3
2016-05-17,2050.0,77th Street,20,M,B,M,possess 28.5 grams or less of marijuana**,33.9637,-118.309,0,0,1,7
2016-05-18,1215.0,Southwest,24,M,B,F,transport/sell/furnish/etc marijuana,34.0326,-118.3471,0,3,2,8
2016-05-18,1630.0,Hollywood,33,M,O,F,possession marijuana for sale,34.1146,-118.3607,0,0,0,0
2016-05-18,1435.0,77th Street,47,M,B,F,possession marijuana for sale,33.9877,-118.3352,0,0,2,11
2016-05-18,1510.0,Hollywood,27,M,H,M,possess 28.5 grams or less of marijuana,34.1131,-118.341,0,0,0,3
2016-05-19,1400.0,West LA,15,M,W,F,possession marijuana for sale,34.0463,-118.5305,0,0,2,3
2016-05-19,1310.0,West LA,13,M,H,F,possession marijuana for sale,34.0532,-118.4952,0,0,1,1
2016-05-19,2235.0,Central,33,M,B,F,transport/sell/furnish/etc marijuana,34.0458,-118.243,3,8,0,7
2016-05-19,130.0,Olympic,34,M,H,M,possess 28.5 grams or less of marijuana**,34.0578,-118.3085,0,2,2,11
2016-05-19,2205.0,Harbor,14,M,H,F,transport/sell/furnish/etc marijuana,33.7306,-118.2946,0,0,4,8
2016-05-19,1510.0,West LA,22,F,H,F,possession marijuana for sale,34.0473,-118.4768,0,0,1,3
2016-05-19,1510.0,West LA,24,F,H,F,possession marijuana for sale,34.0473,-118.4768,0,0,1,3
2016-05-19,1510.0,West LA,26,M,H,F,possession marijuana for sale,34.0453,-118.466,0,0,2,3
2016-05-19,1500.0,Harbor,25,M,B,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-19,1500.0,Harbor,24,M,W,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-19,1500.0,Harbor,21,M,B,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-20,1540.0,Newton,23,M,H,M,possess 28.5 grams or less of marijuana**,34.0383,-118.254,7,19,2,8
2016-05-20,1500.0,Southwest,19,M,B,F,transport/sell/furnish/etc marijuana,34.0145,-118.298,0,0,2,17
2016-05-20,1500.0,Southwest,22,M,B,F,transport/sell/furnish/etc marijuana,34.0145,-118.298,0,0,2,17
2016-05-20,1500.0,Southwest,22,M,B,F,transport/sell/furnish/etc marijuana,34.0145,-118.298,0,0,2,17
2016-05-21,2350.0,Hollywood,49,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3387,0,5,2,4
2016-05-21,1125.0,Foothill,33,M,H,M,poss of more than 28.5 grams of marijuana,34.2233,-118.3964,0,0,2,9
2016-05-21,1450.0,77th Street,32,M,B,F,transport/sell/furnish/etc marijuana,33.9728,-118.2783,0,1,3,11
2016-05-23,2105.0,Northeast,20,M,H,M,possess 28.5 grams or less of marijuana**,34.0955,-118.2756,1,1,2,7
2016-05-23,615.0,Pacific,27,M,W,F,possession marijuana for sale,33.9526,-118.3823,0,1,1,1
2016-05-23,1700.0,Foothill,38,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2309,-118.3744,0,1,1,1
2016-05-23,1900.0,Van Nuys,36,M,W,F,possession marijuana for sale,34.1684,-118.4586,0,1,2,4
2016-05-24,1550.0,Pacific,19,M,W,I,possess 28.5 grams or less of marijuana,33.9864,-118.4732,1,2,1,3
2016-05-24,1505.0,Topanga,16,M,H,F,transport/sell/furnish/etc marijuana,34.2176,-118.6031,0,0,1,6
2016-05-24,1600.0,Topanga,21,M,H,F,transport/sell/furnish/etc marijuana,34.2176,-118.6017,0,0,0,6
2016-05-24,945.0,77th Street,45,M,B,F,transport/sell/furnish/etc marijuana,33.9932,-118.3177,0,1,2,11
2016-05-24,1505.0,Topanga,16,M,H,F,transport/sell/furnish/etc marijuana,34.2176,-118.606,0,0,2,6
2016-05-24,820.0,Wilshire,54,M,B,M,possess 28.5 grams or less of marijuana**,34.0412,-118.3528,2,4,2,6
2016-05-25,1530.0,Central,16,M,B,F,transport/sell/furnish/etc marijuana,34.0327,-118.2683,6,13,6,15
2016-05-25,650.0,Van Nuys,31,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1903,-118.4574,0,1,3,9
2016-05-25,750.0,Van Nuys,36,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1509,-118.456,0,2,1,1
2016-05-25,1730.0,Pacific,18,M,B,F,transport/sell/furnish/etc marijuana,33.9918,-118.4791,1,4,1,2
2016-05-25,1530.0,Central,27,M,B,F,transport/sell/furnish/etc marijuana,34.0324,-118.2675,7,12,6,14
2016-05-25,2130.0,Pacific,25,F,B,M,possess 28.5 grams or less of marijuana**,33.9942,-118.4794,1,4,1,2
2016-05-25,2145.0,Southeast,26,M,B,F,possession marijuana for sale,33.9358,-118.25,0,0,5,16
2016-05-25,1900.0,Pacific,26,M,B,M,poss of more than 28.5 grams of marijuana,33.9918,-118.4791,1,4,1,2
2016-05-25,1723.0,Pacific,33,M,O,F,unlawfully plant/cultivate/etc marijuana,33.944,-118.4073,0,1,0,0
2016-05-26,1345.0,Van Nuys,21,M,H,M,possess 28.5 grams or less of marijuana**,34.1817,-118.4531,1,1,2,8
2016-05-26,1415.0,Van Nuys,24,M,H,M,possess 28.5 grams or less of marijuana**,34.1817,-118.4531,1,1,2,8
2016-05-26,955.0,Southeast,21,M,B,F,possession marijuana for sale,33.9348,-118.2479,0,0,4,15
2016-05-26,1515.0,Harbor,21,M,O,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-26,1515.0,Harbor,22,M,B,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-26,2035.0,Pacific,17,M,H,M,poss of more than 28.5 grams of marijuana,33.9942,-118.4114,0,2,3,6
2016-05-26,1220.0,Harbor,53,M,H,M,possess 28.5 grams or less of marijuana**,33.7813,-118.2619,0,0,2,8
2016-05-26,1515.0,Harbor,52,M,W,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-27,2300.0,Pacific,36,M,O,F,possession marijuana for sale,33.944,-118.4073,0,1,0,0
2016-05-27,1030.0,Pacific,51,M,W,F,possession marijuana for sale,33.9432,-118.4013,0,0,0,0
2016-05-27,2350.0,Hollywood,39,F,H,M,possess 28.5 grams or less of marijuana,34.1016,-118.3387,0,5,2,4
2016-05-27,1630.0,Hollywood,40,M,W,M,possess 28.5 grams or less of marijuana,34.1016,-118.3387,0,5,2,4
